"n_sov"	"ratio_n_sov_tot"	"ratio_n_sov_sp"
36674	0.070654781055718	0.764392013005961
"n_sovGrp"	"ratio_n_sovGrp_stot"	"ratio_n_sovGrp_sp"	"ratio_n_sovGrp_sov"	"o"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:30-21:00; Sa 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 17:00-22:00;Fr-Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:15, 17:00-22:45; Sa 11:30-22:45; Su 11:30-21:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 11:30-14:00,17:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 19:00-5:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-02:00;Sa 12:00-02:00;Su 13:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:30-23:00; Fr-Sa 11:30-24:00; So 12:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:30- 00:00; Fr 11:30- 01:00; Sa 11:00- 01:00; Su: 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-24:00; Fr-Sa 10:00-01:00; Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:00, 18:00-24:00;Sa 18:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 15:00-21:30; Fr-Sa 15:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 18:00-23:00; Fr-Sa 18:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:00-19:00;Sa 07:30-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 12:00-14:30,18:00-22:00; Fr,Sa 12:00-14:30,18:00-23:00; Su 12:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:00-23:00; Sa-Su 08:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Apr-Sep: 12:00-23:00; Oct-May: 16:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-14:30, 17:30-22:00; Sa-Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-24:00; Sa 00:00-02:00,09:00-24:00; Su 00:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-0:30;Su 12:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-12:00; Su 11:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"2015-05-15"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-23:00; Dec 24 10:00-15:00; Dec 25 off; Dec 26,Jan 1 12:00-23:00; Dec 31 10:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr 13:00-03:00;Sa 11:00-03:00;Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"0700-2200"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Sa 12:00-14:30,19:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-15:00;Mo-Su 19:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-1:00;Sa-Su 12:00-2:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:30-24:00; Fr-Sa 10:30-01:00; Su 10:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-24:00; Fr-Sa 10:00-01:00, Su 10:00-24:00; Dec 24 10:00-15:00; Dec 25 off; Dec 26,Jan 1 12:00-23:00; Dec 31 10:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-14:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo, We-Sa 17:00-00:00; Su 11:00-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 12:00-15:00;Mo-Fr 19:30-23:00;Sa-Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-14:30;Mo-Sa 19:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 8:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th, Sa-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-14:30,19:00-0:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-23:00;Sa-Su 12:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-15:00;Mo-Sa 18:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-15:00,18:30-0:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 19:00-0:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We,Fr-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 19:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th, Su 11:30-0:00;Fr-Sa 11:30-1:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-fr 11:30-15,17-22;sa-su 11:30-22"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-15:00, 17:00-23:30; Su 11:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:00, 17:00-22:00; Sa-Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 10:00-13:00, 17:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-01:00, Fr 11:00-03:00, Sa 12:00-03:00, Su 12:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-15:00,19:30-0:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-22:00; Su,PH 13:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo, Sa 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu, Sa 11:30-15:00, 19:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr-Su 18:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Tu 17:00-24:00; Th-Sa 11:30-14:00,17:00-24:00; Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 15:00-22:00; Su,Ph 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Fr 11:30-14:00,17:30-23:00; Sa 11:30-14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-22:00, Fr-Sa 10:00-23:00, Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 14:00-01:00; Sa,Su 11:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-22:30, Fr 10:00-24:00, Sa 10:30-24:00, Su 11:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-15:00, 19:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 11:00-14:00,17:00-21:00;Tu-Fr 11:00-14:00,17:00-22:00;Sa 12:00-22:00;Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:30-15:00,18:30-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 17:00-24:00; Sa,Su 12:00-15:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"tu-fr 12:00-21:30; sa-su 17:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 17;00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:00; Su 10:00-16:00; PH 10:00-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 10:30-14:00, 17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu,Sa 19:30-23:30; We-Su 12:30-14:30,19:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 00:00-01:00,17:00-24:00; Sa,Su 00:00-01:00,11:30-15:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 10:00-20:00; Tu-Fr 10:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-23:00; Su 11:00-14:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-00:00;Fr 10:00-01:00;Sa 12:00-01:00;Su 12:00-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 11:30-14:30,18:30-22:00; Fr 18:30-23:00; Sa 11:30-23:00; Su 11:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12h00-15h00 puis 19h00-23h00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-15:00,17:30-23:00; PH,Sa,Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:30-14:30,17:30-23:00; Sa,Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th, Su 12:00-22:00; Fr, Sa 12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-01:00; Tu off; Su 11:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Th-Su 10:00-22:00; Fr-Sa 10:00-23:00; We,PH 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:30-22:00;Fr-Sa 11:30-24:00;Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:30, 17:30-24:00; Sa 17:30-24:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Må-fre 11-21, lö-sö 12-21"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 11:00-22:00;Tu-Sa11:00-23:00;Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-00:00;Fr-Sa 11:00-01:00;Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 10:30-24:00; Tu-Th 10:30-01:00; Fr 10:30-03:00; Sa 12:00-03:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 09:30-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-24:00;Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-15:00, Tu-Sa 19:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:30-15:00,18:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-14:00; Fr-Sa 20:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Mo 11:30-22:00;Tu-Th 11:30-23:00;Fr-Sa 11:30-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 17:00-24:00;Su 09:30-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 17:00-24:00; Sa 11:30-14:30,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:30-22:00; Fr-Sa 17:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo, Tu, We, Su 10:00-24:00; Th, Fr, Sa 10:00-2:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-15:00; 18:00-23:00; Su 18:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 15:00-24:00;Tu off;Sa 11:00-24:00;Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 00:00-01:30; Tu,We 00:00-01:30,16:00-24:00; Th-Sa 00:00-01:30,12:00-24:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo unknown ""Only open on Bank Holiday. Please add time for Monday.""; Tu 17:15-23:00; We-Th 12:00-14:00,17:15-23:00; Fr,Sa 12:00-14:00,17:15-23:30; Su 12:30-14:30,17:45-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:30-14:00, 18:15-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 06:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:00-15:30,17:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 16:00-23:00; Fr 16:00-24:00;  Sa 13:00-24:00; Su 14:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 07:00-23:00; Su 07:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 12:00-15:00; Fr 12:00-15:00,18:00-01:00; Sa 12:00-01:00; Su 12:00-23:00; PH 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su: 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-1:00; Sa 16:00-1:00; Su 16:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu,Th,Su 17:00-24:00; We off; Fr-Sa 17:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr-We 11:00-14:00; Fr-We 17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 06:00-10:00,11:00-22:00; Su 11:30-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:30-14:00, 16:00-22:00;Sa 17:00-21:30;Su 10:00-14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Apr 12-Oct 12: Mo-Fr 11:30-20:00; Sa 11:00-20:00; Su 11:00-18:00; PH 10:00-20:00; Oct 13-Mar 31: We-Fr 16:00-18:00; Sa-Su 11:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:00-21:30; Sa 12:00-21:30; Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 09:00-02:00; Su 09:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-02:00; Fr-Sa 10:00-03:00; Su 10:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-00:30; Fr-Sa 10:00-02:30; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 08:00-23:30; Fr-Sa 08:00-00:30; Su 10:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 16:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-15:00, 18:00-24:00; Sa 18:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:00-14:00,17:00-24:00;Tu off;Sa-Su 08:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Sa, Su, PH 11:00 - 19:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 12:00-14:00, 17:00-23:00; We 09:00-17:00, 19:00-23:00; Th-Su 12:00-14:00, 17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Tu 11:00-22:00; We-Th 11:00-22:30; Fr-Sa 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu 17:00-22:00;We-Th 17:00-22:30;Fr-Sa 16:00-23:00;Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 18:00-23:00; Sa-Su 12:00-14:30,18:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-24:00; Fr-Sa 11:00-1:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Th, Fr, Sa 10:00-24:00; Su 09:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 17:00-23:00;Su,PH 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 17:00-24:00; Sa-Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Lundi au dimanche : 12:00 à 14:30 puis 19:00 à 22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-16:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 08:00-01:00; Fr-Sa 08:00-02:00; Su 09:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 00:00-02:00,09:30-16:00,18:00-24:00; Tu 00:00-02:00; We 09:30-16:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 10:30-22:00;Fr-Sa 10:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-15:00,17:00-23:00; Sa 12:00-00:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 17:30-22:00; Tu-We 12:00-14:30, 17:30-22:00; Th-Sa 12:00-14:30, 17:30-23:00; Su 12:00-14:30, 17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"17:00-24:00; Su 10:30-14:00, 16:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"07:00-10:00; Fr 14:00-22:00; Sa-Su 07:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 13:00-22:00; Fr-Sa 13:00-00:00; Su 13:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:00-14:00,17:00-22:00; Sa-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 17:00-22:00; Su 11:30-15:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:30-14:00,17:30-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Oct Su[-1]-Mar Su[-1]-1 days: Mo-Su 10:00-01:00; Mar Su[-1]-Oct Su[-1]-1 days: Mo-Su 09:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-18:00; Sa-Su 12:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su,PH 12:00-14:30,17:30-22:30; Sa 17:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:30-21:30; Fr-Sa 17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:00-22:30; Sa-Su,PH 12:00-22:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 17:30-22:00; Sa-Su 11:30-14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:30-14:00, 18:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:00-14:00,17:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Tu 11:30-14:00,17:30-21:00; We 11:30-14:00; Th off; Fr 11:30-14:00,17:30-22:00; Sa 11:30-22:00; Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:00-22:30; Fr 17:00-23:00; Sa 11:30-23:00; Su 11:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 11:00-14:00; Tu-Sa 11:00-24:00; Su 09:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 13:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-18:00; Sa 12:00-03:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:30-01:00; Sa 16:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-24:00; We-Sa 12:00-05:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Th 17:30-22:00; Fr-Sa 17:30-22:30; Su 12:00-14:30,17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-24:00; Sa 12:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 09:00-24:00; Sa,Su 00:00-03:00,12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 09:00-24:00; Fr,Sa 09:00-06:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 12:00-00:00; Fr-Sa 12:00-01:00; Su 12:00-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 18:30-00:30; Fr-Sa 18:30-01:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 19:00-00:30; Fr-Sa 19:00-01:30; Su 13:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-21:00;Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-15:00,17:00-24:00; Sa 11:00-03:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-14:30;Mo-Th, Su 19:30-22:30;Fr-Sa 19:30-23:00;Sa-Su 12:30-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Su 11:00-22:00; Tu-Th 11:00-23:00; Fr,Sa 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:00-23:00; Su 10:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 09:00-17:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Th 18:00-22:00; Fr-Sa 18:00-23:00; Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-02:00; Sa,Su 10:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 08:00-14:00,17:00-24:00; Th-Su 08:00-14:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-14:30, 17:00-23:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-13:00, 18:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 12:00-21:00; Th 11:30-21:00; Fr 11:30-21:30; Sa 12:00-21:00; Su 13:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Su 11:00-15:00; Tu-Su 17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 11:45-14:00; Tu-Th,Su 11:45-14:00,18:45-22:00; Fr, Sa 11:45-14:00,18:45-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 08:00-18:00; Fr 08:00-16:00; Sa 08:00-14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Fr,Su 11:30-14:30,17:30-24:00; Sa 17:30-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,We,Th,Fr,Sa 11:30-15:00, 18:00-24:00, Tu off, Su 11:30-15:00, 18:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-We 12:00-14h30,17:00-20:00; Th-Sa 12:00-14:30,18:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-22:00; Sa 17:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 12:00-14:30,18:30-22:30; Sa 18:30-22:30; Su 18:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-To 11:00-14:00; Fr 11:00-14:00,17:00-21:00; Sa 13:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 17:00-24:00; Tu off; Sa,Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 12:00-23:00; Mo off; Su 12:00-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 11:00-14:30, 17:00-22:00; Fr-Sa 11:00-14:30, 17:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"easter-Oct 31: 14:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:30,17:00-22:00; Sa-Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-22:00; Sa-Su 9:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:00,17:00-22:00; Sa-Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 12:00-14:00,17:30-24:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-20:00; Sa 11:00-17:00; Su 11:30-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:30,17:30-23:00; Sa,Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 08-22; Tu-Th 08-23; Fr-Sa 08-24; Su 08-22"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 06:00-23:30; Fr 06:00-01:30, Sa 09:00-01:30, Su 09:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 12:00-20:00; Su 10:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-24:00; Fr 11:00-02:00; Sa 09:00-02:00; Su 09:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-01:00; Sa-Su 10:00-01:00; PH 10:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 12:00-14:00,17:30-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:00-22:00; Fr 17:00-23:00; Sa 16:00-23:00; Su 16:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:00,Mo-Th 17:00-22:00, Fr-Sa 17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00-24:00; Fr,Sa 12:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 10:00-18:00;Sa 11:00-20:00;Su 11:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 08:00-24:00; Sa 09:00-24:00; Su 14:30-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 18:30-22:30; Tu-Sa 12:00-14:30,18:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-01:00; Su 10:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr-Tu 11:30-14:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 11:30-14:00,18:00-21:00;Su 11:30-14:00"
