Number	Opening_hours	Distance
1	Tu,Th 11:00-22:00; Fr,Sa 11:00-23:00;Su 12:00-22:00	0
1	Mo 10:30-22:00; Tu-Sa 10:30-04:30	0
1	Mo-Su 16:00-22:30; Tu 00:00-00:00	0
1	Apr-Oct 10:00-21:00; Nov-Mar 11:00-19:00	4
1	Mo-Sa 11:00-14:00,17:00-23:00;Su 16:00-23:00	0
1	Mo-Sa 15:00-22:00; Su 14:00-22:00	0
1	Mo-Th 12:00-22:00; Fr 12:00-22:30; Sa 13:00-22:30; Su,PH 15:00-22:00	0
1	Mo-Th 11:30-21:00; Fr 11:30-22:00; Su 16:00-21:00	0
1	11:00-23:45	1
1	Tu-Fr 11:30-14:30,16:30-22:00; Sa-Su 16:30-22:00; PH 16:30-22:00	0
1	Mo-Su, 06::00-01:00	2
1	Mo-Sa 16:00-21:00; Su 16:00-20:30	0
1	Mo-Fr 07:30-19:00; Sa 09:00-18:00; Su 10:00-17:00	0
1	Tu-Su 18:30-22:30	0
1	Mo-Sa 16:00-22:00; Su 16:00-20:00	0
1	Tu-Sa 16:00-23:00; Su 16:00-22:00	0
1	Tu-Su 11:00-14:30, 17:30-23:00	0
1	Mo-Fr 11:00-22:00; Sa 12:00-22:00; Su 13:00-22:00	0
1	Mo-We 07:00-20:00; Th-Fr 07:00-21:00; Sa 08:00-21:00; Su 10:00-18:00	0
1	Mo-Su 17:00-00:30	0
1	Mo-Sa 16:00-22:00; Su 15:00-22:00	0
1	Tu-Su 11:30-21:30	0
1	Mo-Fr 11:00-21:00;Sa,Su,PH 16:00-21:00	0
1	Mo-Su 08:30-21:00	0
1	Mo-Su 06:30-20:30	0
1	Mo-Fr 11:00-20:00;Sa 11:00-16:00	0
1	wd 07:00-21:00; Sa 08:00-20:00	0
1	opening_hours=Mo 07:00-23:45; Tu-Th 00:00-23:45; Fr 00:00-15:00	0
1	6:00-27:00	4
1	Mo-Th 17:00-03:00; Fr-Sa 17:00-05:00; Su 17:00-03:00	0
1	Mo-Sa 09:00-24:00, Su 10:00-24:00	0
1	Su,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00	0
1	7:00-20:30	1
1	Mo-We 16:00-03:00; Th-Sa 16:00-05:00; Su 16:00-01:00	0
1	Mo-Sa 11:00-24:00; Su,PH 12:00-23:00	0
1	Mo-Fr 08:00-23:00; Sa,Su 11:00-23:00	0
1	Tu-Sa 11:00-22:00 ; Su 0:00-22:00; Mo 00:00-00:00	0
1	Mo-Sa 10:30-22:00; Su 11:30-21:00	0
1	Tu-Fr 11:00-18:00; Sa,Su 12:00-18:00	0
1	Mo-Th 11:00-19:30; Fr 11:00-22:00	0
1	Mo-Fr 00:00-01:00,11:00-24:00; Sa,Su 12:00-24:00,00:00-01:00	0
1	Mo-Fr 11:00-19:00;Sa 11:45-19:00	0
1	May-Sep 11:00-21:30; Oct-Apr Mo-Sa 11:00-20:30	0
1	Mo-We 11:00-21:00;Th-Sa 11:00-22:00;Su 11:00-21:00	0
1	Mo-Fr 08:00-18:00; Sa 08:00-15:00	0
1	Mo-Fr 10:00-23:00; Sa 11:00-24:00; Su 12:00-22:00	0
1	Mo-Fr 10:30-14:00,16:45-23:00; Sa 16:00-23:00; Su 12:00-23:00	0
1	Mo-Fr 08:00-22:00; Sa-Su 9:00-22:00	0
1	11:30-14:30,17:00-21:00	1
1	Mo-Su 08:00-12:00,13:00-16:00	0
1	Mo-Sa 10:00-23:30; Su 11:00-23:00	0
1	Mo-Sa 11:00-22:00;Su 13:00-22:00	0
1	Mo-Su 08:00-14:00,17:00-23:00	0
1	Mo-Fr 09:00-21:00; Sa 09:00-22:00; Su 09:00-20:00	0
1	Mo-Th 07:00-24:00; Fr 08:00-24:00; Sa 00:00-02:00,08:00-24:00; Su 00:00-02:00,09:00-24:00	0
1	Mo-Th 10:00-23:00; Fr,Sa 10:00-24:00; Su 10:00-22:00	0
1	Mo-Su 11:30-14:00,17:00-23:00	0
1	Apr-Oct 00:00-00:00; Mo-Su 10:00-17:00	0
1	Mo-Fr 10:30-22:00; Su 13:00-22:00	0
1	Mo-Su 13:00-24:00	0
1	12:00-22:30; Fr-Sa 12:00-23:30	0
1	Mo-Fr 09:00-19:00; Sa 09:00-17:00	0
1	Mo-Sa 11:30-22:00; Su 15:00-22:00	0
1	Mo-Th 10:00-21:00; Fr-Su 10:00-22:00	0
1	Mo-Fr 10:30-15:00; Sa 11:00-14:30	0
1	Mo-Fr,Sa 12:00-22:00	0
1	Mo-Th 11:00-23:00; Fr-Sa 11:00-23:00; Su 14:00-22:00	0
1	Mo-Fr 11:00-23:00; Sa-Su 16:00-22:00	0
1	Fr 11:00-22:45	0
1	Mo-Fr 11:30-15:00,18:00-22:00; Sa 17:30-22:00; Su 00:00-00:00	0
1	Mo-Sa 12:00-23:00; Su 15:00-23:00	0
1	Mo-Fr 11:00-14:30,17:00-22:30; Sa,Su,PH 11:30-22:30	0
1	6:00 -9:00 	4
1	6:00 -10:00 	4
1	Mo-Th 11:00-22:00;Fr 11:00-23:00;Sa 12:00-23:00; Su 12:00-22:00	0
1	Mo-Th 10:00-23:00;Fr-Sa 10:00-24:00;Su 12:00-23:00	0
1	Mo-Th 10:00-15:00,18:00-21:30; Fr-Sa 10:00-15:00,18:00-22:00; Su 18:00-21:30	0
1	Mo-Sa 11:00-22:00; Sa 12:00-22:00	0
1	Mo-Sa 11:00-23:00; Su 10:25-23:00	0
1	Mo-Sa 10:00-24:00; Su 11:00-23:00	0
1	Mo-Fr 11:30-21:00; Su 13:00-21:00	0
1	Mo-Fr 09:30-17:00;Sa-Su 09:30-18:00	0
1	Mo-Fr 11:00-14:00,17:00-23:00; Sa,Su 11:00-14:00,17:00-23:00	0
1	Mo-Th 07:00-21:00; Fr-Sa 07:00-22:00; Su 10:00-18:00	0
1	Mo-Th 09:00-23:00; Fr 09:00-00:30, Sa 08:00-00:30, Su 10:00-23:00	0
1	4:00-26:00	4
1	Mo-Tu 06:00-17:00; We 06:00-13:00; Th 06:00-17:00; Fr 06:00-13:00; SH 00:00-00:00	0
1	Mo-Fr 05:30-15:00; Sa 06:00-09:00	0
1	Mo-Th 11:00-21:30; Su 11:00-21:30; Fr-Sa 11:00-05:00	0
1	Tu-Su 11:00-13:30, 17:00-20:30	0
1	Mo-Fr 10:00-20:00;Sa 10:00-19:00;Su 11:00-19:00	0
1	Mo-Fr 10:00-20:00; Sa 10:00-15:00	0
1	Mo-Fr 12:00-23:00; Sa-Su 15:00-23:00	0
1	Mo-Su 12:00-22:00	0
1	Mo-Sa 11:30-14:30,16:30-22:00; Su 16:30-22:00	0
1	Mo-Fr 10:30-23:30; Sa-Su 09:30-23:30	0
1	Mo-Sa 09:00-20:00; Su 10:00-20:00	0
1	09:00-26:00	4
1	Mo-Su 09:30-19:30	0
1	Mo-Th 04:30-20:00; Fr 04:30-21:30; Sa 05:00-20:00; Su 05:30-21:00	0
1	Tu-Sa 17:00-23:00; Su 17:30-23:00	0
1	Mo-Sa 09:00-0:00; Su 09:00-23:00; PH 09:00-23:00	0
1	Mo 00:00-00:00;Tu,We,Th 11:30-14:30,17:00-21:45;Fr,Sa,Su 16:00-21:45	0
1	Mo-Fr 11:00-20:00; Sa 11:00-16:00; Su 00:00-00:00	0
1	Mo-Tu,Th 12:00-22:00;Fr 12:00-23:00;Sa 17:00-23:00;Su 17:00-22:00	0
1	wd 10:00-00:00; Sa,Su,PH 09:00-00:00	0
1	Mo-Fr 07:00-19:30	0
1	Su-Th 11:00-23:30; Fr-Sa 11:00-24:00	0
1	Mo-Th 09:00-22:00;Fr 09:00-04:00;Sa 10:00-04:00;Su 10:00-20:00	0
1	Mo-Fr 06:30-23:00;Sa-Su 10:00-23:00	0
1	Mo-Fr 17:00-22:00; Sa 16:00-22:00; Su 14:00-22:00	0
1	Mo-Sa 11:00-14:00,17:00-23:00; Su 13:00-23:00	0
1	Su-We 11:00-23:00;Th-Sa 11:00-00:00	0
1	Su-Th 7:30-2:00; Fr-Sa 7:00-5:00	2
1	Mo-Fr 11:00-22:00; Sa 11:00-01:00; Su 11:00-23:00	0
1	Mo-Th 11:00-15:00; We-Sa 11:00-16; Su 11:00-15:00	0
1	Mo-Fr 08:00-18:00; Sa 09:00-16:00	0
1	Mo-Th 11:00-23:00; Fr 10:30-23:30; Sa,Su,PH 10:00-23:30	0
1	May-Sep	4
1	Mo-Th 07:00-21:00; Fr-Su 07:00-22:00	0
1	Mo-Th 11:00-14:00,18:00-22:30; Fr-Su 11:00-14:00,18:00-23:00	0
1	Mo-Sa 11:00-22:00; Su,Ph 12:00-22:00	0
1	Mo-Th 06:00-01:30; Fr-Sa 04:30-02:00; Su 04:00-01:30	0
1	Mo-Fr 11:00-22:00; Su 11:00-21:00	0
1	Mo-Fr 11:00-14:00; Mo-Fr 16:30-23:00; Sa 11:00-23:00; Su 14:00-23:00	0
1	Mo-Fr 11:00-19:00; Sa, Su, PH 00:00-00:00	0
1	Mo-Fr 08:00-21:00; Sa 09:00-22:00; Su 10:00-20:00	0
1	Mo-Th 06:30-21:00;Fr 06:30-22:00;Sa 07:00-22:00;Su 08:00-20:00	0
1	Mo-We 11:30-05:00; Th-Sa 11:30-06:00	0
1	Mo-Su 09:30-20:00	0
1	Mo-Fr 11:00-14:00,16:30-23:00;Sa-Su 11:00-23:00	0
1	Su-Th 11:00-21:30, Fr-Sa 11:00-22:00	0
1	Tu-Sa 13:00-23:00	0
1	Mo-Sa 6:30-19:00; Su 6:30-15:00	2
1	9 to 7	4
1	Mo-Fr 09:00-20:00; Sa 11:00-18:00	0
1	9:30-21:00	1
1	Mo-Sa 11:00-14:00,17:00-22:00; Su 11:00-22:00; PH 11:00-22:00	0
1	Mo-Fr 11:30-23:30; Sa,Su,PH 12:00-23:30	0
1	Su-Th 11:00-24:00;Fr-Sa 11:00-04:00	0
1	Su 09:00-21:00; Mo-We 07:00-21:00; Th-Fr 07:00-22:00; Sa 08:00-22:00	0
1	Mo-Th 11:30-22:00; Fr-Sa 11:30-24:00; Su 11:30-22:00	0
1	Mo-Sa 12:00-14:00,16:30-22:30; Su 16:30-22:30; PH 16:30-22:30	0
1	Mo-Fr 08:00-17:30; Sa 09:30-13:30	0
1	Tu-Th 17:00-22:30; Fr-Sa 17:00-23:00; Su 17:00-22:00	0
1	Mo-Fr 11:30-15:00;17:00-22:00;Sa-Su 12:00-22:00	0
1	Mo-Th 09:30-01:00;Fr 09:30-04:00;Sa 10:00-04:00	0
1	Mo-Th 11:00-22:30; Tu 11:00-18:40; Fr 11:00-23:00; Sa,Su 13:00-23:00	0
1	Tu-Su 06:00-15:00	0
1	Mo-Fr 07:30-19:00; Sa 11:00-15:00	0
1	Mo-Th 07:00-21:00; Fr 07:00-18:00; Sa 10:00-15:00	0
1	We, Su 08:00-24:00; Th-Sa 08:00-14:00	0
1	Tu-Fr 11:00-14:00, 17:00-23:00; Sa, Su 11:30-23:00	0
1	Mo-Sa 10:30-21:00; Su 11:00-21:00	0
1	Mo-Sa 07:00-20:00; Th 00:00-00:00	0
1	Mo-Sa 09:00-13:00; 16:00-20:00	0
1	Mo-Su 00:00-05:00,06:00-24:00; Fr,Sa 00:00-24:00	0
1	Mo-Fr 10:00-19:00;Sa 11:00-18:00;Su 11:00-17:00	0
1	Mo-Fr 07:45-15:30	0
1	Tu-Sa 11:00-14:00, 17:00-22:00; Su 11:30-22:00	0
1	Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-17:00	0
1	10:30-18:00; Th 00:00-00:00	0
1	L a D: De 8 a 10	4
1	L a J: De 8 a 10: V a D: De: 8 a 12:	4
1	Su,Mo-Th 08:00-23:00; Fr-Sa 08:00-02:00	0
1	Mo-Su 00:00-02:00,16:00-24:00	0
1	Su,Mo-Th 07:00-24:00; Fr,Sa 07:00-02:00	0
1	Su,Mo-We 11:00-22:00; Th-Sa 11:00-24:00	0
1	Su,Mo-Th 07:00-23:00; Fr-Sa 07:00-01:00	0
1	Mo-Sa 07:00-21:00;Su 00:00-00:00	0
1	Mo-We 11:00-22:00; Th 11:00-24:00; Fr,Sa 00:00-04:00,11:00-24:00; Su 00:00-04:00,11:00-22:00	0
1	Mo-Fr 12:00-14:30, 17:00-22:00; Sa 13:00-22:00; Su,PH 13:00-22:00; Tu 00:00-00:00	0
1	Mo-Fr 07:00-14:30,15:00-19:00; Sa 07:00-17:00; Su 07:00-16:00	0
1	Mo-Th 11:00-21:00;Fr 11:00-04:00;Sa 12:00-04:00;Su 00:00-00:00	0
1	Mo-Fr 10:00-18:30; Sa 12:00-18:30	0
1	Mo-Fr 11:30-21:00; Sa 12:00-21:00; Su 12:00-20:00	0
1	Mo-Fr 11:00-21:00;Sa 11:00-21:00;Su 00:00-00:00	0
1	Mo-Fr 11:00-15:30, 18:30-23:00; Sa 11:00-15:00,19:00-23:00; Su 19:00-23:00	0
1	Mo-Fr 12:00-22:00; Sa-Su 12:00-20:00	0
1	Tu-Su 11:00-14:00; Tu-Su 17:00-22:00	0
1	Mo-Sa 11:00-22:30; Su 00:00-00:00	0
1	Mo-Fr 8:00-15:00	2
1	We-Th 11:00-18:00;Fr-Sa 11:00-21:00;Su 11:00-18:00	0
1	Su-Th 08:00-01:00, Fr-Sa 08:00-03:00	0
1	Mo-Sa 10:00-22:30; Su 12:00-20:30	0
1	Mo-Th 11:00-14:00, 18:00-22:00; Fr-Sa 11:00-14:00, 18:00-22:30; Su 18:00-22:30	0
1	Tu-Fr 10:00-21:00; Sa,Su 16:00-21:00	0
1	Mo-Fr 11:30-22:00; Tu 00:00-00:00; Sa,Su,PH 12:00-22:00	0
1	Mo-Su 12:00-15:00	0
1	11-23	3
1	Mo-Su 10:00-21:00	0
1	Mo-Su 14:30-02:00	0
1	Mo-Th 11:00-22:00; Fr 11:00-24:00; Sa-Su 11:00-22:00	0
1	Mo-Fr 07:00-18:00; Sa 07:00-16:00; Su 07:00-14:00	0
1	Mo-Sa 11:30-23:00; Su 12:00-22:00	0
1	Mo-Fr 10:00-20:00; Su 11:00-20:00; PH 11:00-20:00	0
1	Mo-Th 06:00-22:00; Fr 06:00-22:30; Sa 07:00-22:30; Su, PH 08:00-22:30	0
1	Mo-Sa 09:00-21:00; Su 09:00-18:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 09:00-18:00	0
1	Mo-Fr 10:00-20:00; Sa, Su, PH 00:00-00:00	0
1	Mo,Tu,Th,Fr 8:30-18:30;We,Sa 08:30-14:00	0
1	Tu-Su 09:00-01:00	0
1	yes	4
1	Mo-Su 11:30- 22:00	2
1	10:30-19:00	1
1	Mo-Th 09:00-22:00;Fr-Sa 09:00-23:00;Su 11:00-22:00	0
1	Mo-Fr 16:00-23:00; Sa,Su 11:00-23:00	0
1	Mo 17:00-23:00; Tu-Sa 11:30-14:00,17:00-23:00; Su 16:30-22:00	0
1	00:00-01:00;11:00-24:00	1
1	Mo-Fr 11:30-14:30,17:00-22:00; Sa 16:00-22:45; Su,PH 14:00-22:00	0
1	Su-Th 17:00-23:00; Fr-Sa 12:00-14:00,17:00-23:00	0
1	Mo-Th 16:30-01:00;Fr-Sa 16:30-02:00;Su 16:30-01:00	0
1	Tu-Fr 11:00-14:30, 17:00-22:00; Sa 17:00-22:00	0
1	11:00-14:00, 17:00-22:45	1
1	06:00-01:30	1
1	Mo-Th 10:00-23:00;Fr-Sa 12:00-04:00;Su 12:00-22:00	0
1	Mo 00:00-00:00; Tu-Su 16:30-21:30	0
1	Su-Th 12:00-22:00;Fr-Sa 12:00-23:00	0
1	Mo 00:00-00:00; Tu-Su 11:30-22:00	0
1	Tu,Th-Su 11:30-14:30,17:00-22:30; Mo,We 17:00-22:00	0
1	Mo-Fr 11:30-22:00; Sa,PH 13:00-22:00; Su 00:00-00:00	0
1	Mo-Sa 12:00-21:30; Su 16:00-21:30	0
1	12:00-03:00	1
1	Mo-Sa 12:00-24:00; Su 13:00-24:00	0
1	Mo-Fr 12:00-16:00	0
1	Mo-Fr 11:30-14:30,17:00-23:00; Sa,Su,PH 14:00-23:00	0
1	Mo-Th 07:00-21:00; Sa-Su 11:00-21:00	0
1	10:00-2:00	1
1		4
1	Tu-Th 12:00-20:00; Fr-Sa 12:00-21:00; Su 12:00-20:00	0
1	Mo-Sa 11:30-15:00; Mo-Sa 20:00-23:30	0
1	11:30-20:00	1
1	Mo-Sa 10:00-22:30; Su 11:00-22:30	0
1	Mo 18:00-21:00; We-Su 12:00-14:00,18:00-21:00	0
1	Mo-Sa 08:00-16:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 00:00-00:00	0
1	Mo-Sa 09:00-15:00; Su 09:00-14:00	0
1	Mo-Fr 10:30-18:00; Sa 08:00-18:00	0
1	Mo-Fr 08:00-21:00;Sa 10:30-21:00;Su 00:00-00:00	0
1	Mo-Fr 10:30-17:00; Sa 10:30-18:00; Su 11:00-16:00	0
1	We,Th 11:00-18:00; Fr,Sa 11:00-20:00; Su 10:00-16:00	0
1	May 14-Sep 12	4
1	Mo-Su 11:30-14:30,17:30-21:30; Sa 00:00-00:00	0
1	Mo-Th 11:00-20:00; Fr-Sa 11:00-22:00	0
1	Mo-Sa 09:00-21:00; Su,PH 09:00-20:00	0
1	Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 13:00-21:00	0
1	Mo-Sa 07:00-24:00;Mo-Fr 00:00-01:00;Sa,Su 00:00-04:00;Su 09:00-24:00	0
1	11:00-20:45,21:00	1
1	08:00-14:00	1
1	Mo-Su 11:30-14:30, 18:00-24:00	0
1	Mo-Fr 08:30-20:45; Sa 08:30-19:55; Su 10:00-18:45	0
1	11:30-20:30	1
1	Mo-Sa 00:00-02:00,12:30-15:00,19:00-24:00; Su 00:00-02:00,19:00-24:00	0
1	Tu-Su 11:00-15:00; 17:00-22:00	0
1	Mo-Th 11:00-21:00; Fr 11:00-22:00	0
1	Mo-Fr 09:00-18:30;Sa 09:30-13:00	0
1	Mo,We-Su 11:00-14:00, 16:30-20:00; Tu 00:00-00:00	0
1	Mo-Su,Su 11:00-01:00; Fr,Sa 11:00-03:00	0
1	Mo-Sa 06:30-21:30	0
1	Mo-Fr 09:00-15:00;Sa-Su 00:00-00:00	0
1	Mo-We 11:00-14:00,18:00-22:00; Tu-Fr 11:00-14:00,18:00-23:00;Su 11:00-14:00,18:00-22:00;	0
1	Tu-Fr 11:30-14:30,17:00-23:00; Sa,Su 17:00-23:00	0
1	Mo-Th 10:00-23:00; Fr 10:00-24:00; Sa 00:00-02:00,10:00-24:00; Su 00:00-02:00,12:00-22:00	0
1	Mo-Sa 11:00-16:00, Su 00:00-00:00	0
1	17:30-22:00	1
1	Mo-Fr 07:00-16:00, Su 08:00-15:00	0
1	Mo-Sa 12:00-14:00, 17:00-21:30; Fr 15:00-23:00; Su 00:00-00:00	0
1	Mo-Fr 11:00-14:30,17:00-23:00; Sa-Su 11:00-23:00	0
1	Mo-Sa 11:00-23:00; Su,PH 11:00-22:30	0
1	Mo-Fr 11:30-14:00,18:45-21:30 ; Su 18:00-21:00	0
1	Mo,Tu 11:00-14:00,16:30-23:00; Fr,Sa 11:00-13:30,16:30-24:00; Su 16:00-23:00	0
1	Mo-Fr -14:00	2
1	Mo-Th 07:00-20:00; Fr 07:00-21:00; Sa 09:00-21:00	0
1	Mo-Su 10:00-14:00; Mo-Su 18:00-21:00;	0
1	Su-Th 17:00-23:00; Fr-Sa 17:00-24:00	0
1	Mo-Su 00:00-02:00,06:00-24:00	0
1	Mo-Fr 07:30-22:00; Sa 09:00-21:00; Su 09:00-20:00	0
1	Tu-Th 16:00-21:00; Fr-Sa 16:00-22:00; Su 16:00-21:00	0
1	Mo-Fr 00:00-02:00,10:00-24:00; Sa,Su 00:00-03:00,10:00-24:00	0
1	Mo-Th 08:00-01:00; Fr-Sa 08:00-04:00; Su 08:00-24:00	0
1	Mo-Th 10:00-18:00; Fr 10:00-24:00; Sa 00:00-04:00,10:00-24:00; Su 00:00-04:00	0
1	Mo-Sa 09:00-04:00; Su 09:00-24:00	0
1	Mo 11:00-14:00;We-Su 11:00-14:00	0
1	Mo-Th 09:00-01:00; Fr-Sa 09:00-05:00; Su 10:00-01:00	0
1	Mo-Th 08:00-02:00; Fr-Sa 09:00; Su 10:00-01:00	0
1	Mo-We 11:30-14:00,18:30-21:00; Fr-Sa 11:30-14:00,18:30-22:00; Su 18:30-22:00	0
1	Mo-Fr 11:30-20:00; Sa-Su 00:00-00:00	0
1	Mo-Fr 08:30-18:00;Sa 8:30-13:00	0
1	Mo-Sa 11:00-23:30; Su, PH 11:30-23:30	0
1	11 -11 	4
1	Mo-Fr 11:00-21:00;Sa 16:00-21:00	0
1	Mo-Fr 09:30-20:00; Sa 10:00-14:00; PH 00:00-00:00; Su 00:00-00:00	0
1	Mo-Fr 09:00-19:00; Sa 09:00-14:30	0
1	Mo 00:00-00:00; Tu-Fr 11:00-22:00; Sa 11:00-22:00; Su, Ph 11:00-22:00	0
1	Su-Th 08:30-22:30; Fr-Sa 08:30-24:00	0
1	Mo-Fr 11:30-21:30; Sa 13:00-21:30; Su 16:00-21:30	0
1	Su-Th 15:30-21:30; Fr-Sa 15:30-22:00	0
1	Tu-Fr 10:00-18:00	0
1	Mo-Th 11:00-20:00; Fr 11:00-21:00; Sa 12:00-20:00	0
1	Tu-Fr 10:00-18:00; Sa 10:00-17:00	0
1	Mo-Su 07:00-23:00	0
1	Mo-Fr 11:00-15:00,17:00-22:00;Sa,Su 16:30-22:00	0
1	Mo-Fr 11:30-15:00,17:00-23:00; Sa 17:00-23:00; Su 14:30-23:00	0
1	Mo-We 11:00-22:00; Th 11:00-24:00; Fr,Sa 00:00-03:00,11:00-24:00; Su 00:00-03:00,11:00-22:00	0
1	Mo-Fr 11:30-21:00;Sa-Su 15:00-21:00	0
1	Mo-Fr 10:00-23:00; Sa 11:00-23:00; Su 13:00-23:00	0
1	Su-Th 12:00-22:00; Fr-Sa, PH 12:00-23:00	0
1	Mo-Th 11:30-21:00; Fr-Sa 11:30-22:00; Su 16:00-21:00	0
1	Mo-Sa 09:00-20:30	0
1	We-Sa 22:00-3:00	2
1	Mo,We-Sa 11:00-14:30, 17:00-24:00; Su,Ph 11:00-23:00	0
1	11:00-1:00	1
1	Mo-Fr 11:00-14:00, 17:00-22:00; Sa,Su 12:00-22:00; Ph 12:00-22:00	0
1	Tu-Sa 11:00-14:00,17:00-22:30; Su 01:00-01:30,17:00-22:30	0
1	Mo-Fr 12:00-22:30; Su 16:00-22:30	0
1	Mo, We, Th 11:00-24:00; Tu 11:00-02:00; Fr, Sa 11:00-05:00; Su 12:30-24:00	0
1	Tu-Sa 12:00-22:00; Su 14:00-22:00	0
1	Mo-Sa 08:00-24:00; Su,PH 10:00-24:00	0
1	Mo 16:00-21:00; Tu-Fr 12:00-22:00; Sa,Su 13:00-22:00	0
1	Tu-Sa 11:30-22:00, Su,PH 11:30-20:22	0
1	Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su, PH 12:00-24:00	0
1	Mo-Fr 8:00-18:00; Sa 8:00-15:00	2
1	Tu-Fr 11:30-21:00;Sa 17:30-21:00;Su 15:30-21:00;May-Oct: 21:00-22:00	0
1	Mo-Fr 08:00-22:00; Sa-Su, PH 09:00-22:00	0
1	Mo-Fr 11:00-22:00, Sa 11:30-22:00	0
1	Mo-Sa 11:00-22:00; Ph 12:00-22:00; Su 00:00-00:00	0
1	Mo-Sa 11:30-14:00,18:30-22:30; Su 18:30-22:30	0
1	Mo-Fr 11:00-20:00;Sa 12:00-19:00;Su 00:00-00:00	0
1	Mo-Th 11:30-23:00;Fr-Sa 11:30-24:00;Su 12:30-23:00	0
1	Mo-Th 09:00-21:00; Fr-Sa 09:00-03:00; Su 09:00-20:00	0
1	Mo-Fr 09:00-18:00; Sa 10:00-18:00	0
1	Mo-Th 09:00-23:00; Fr,Sa 09:00-01:00; Su 10:00-23:00	0
1	Mo-Su 0:00-24:00	2
1	Tu-Fr 16:00-22:00; Sa-Su 14:00-22:00	0
1	Mo-Fr 15:00-22:00;Sa,Su 16:00-22:00	0
1	Tu 10:00-23:00;We-Mo 11:00-22:00	0
1	Mo-Sa 10:00-20:30; Su 13:00-20:30	0
1	Mo-Fr 11:00-20:00; Sa 11:30-16:00	0
1	Mo-Fr 11:00-16:00; Su 17:00-20:00	0
1	Mo-Th 10:30-22:00; Fr-Sa 11:00-22:00; Su 12:00-22:00	0
1	Mo-Su 05:00-25:00	2
1	Su-Th 09:00-22:30; Fr 09:00-23:00; Sa 08:30-23:00	0
1	00:00-00:00 down August 2014	1
1	Moatgs bis Sstags von 11:00 Uhr bis 23:00 Uhr  und  Sonntags von 17:00 Uhr bis 22:00 Uhr	4
1	Mo-Fr 07:00-10:00, 11:00-14:00	0
1	Mo-Th 09:00-22:00; Fr, Sa 09:00-23:00; Su 11:00-22:00	0
1	Mo-Fr 16:30-23:00; Sa-Su 12:00-23:00	0
1	Mo-Fr 09:30-19:00	0
1	Mo-Fr 11:00-14:00,17:00-23:00; Sa 17:00-23:00; Su,PH 12:00-23:00	0
1	Mo-Sa 10:00-23:00; Su, Ph 14:00-22:00	0
1	We-Mo 17:00-21:00	0
1	Mo-Th 16:00-24:00; Fr-Su 12:00-02:00	0
1	Mo-Fr 11:30-14:30,18:00-22:00;Sa-Su 18:00-22:00	0
1	Mo-Fr 08:00-22:00;Sa 09:00-22:00;Su 12:00-22:00	0
1	Mo-We 11:00-24:00, Th 11:00-03:00, Fr-Sa 11:00-05:00, Su 12:00-24:00	0
1	Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 11:00-23:00	0
1	Mo-We 11:30-21:00; Tu-Sa 11:30-22:00; Su 00:00-00:00	0
1	Mo-Fr 07:00-22:00; Sa 08:00-21:00; Su 09:00-19:00	0
1	Tu-Sa 12:00-16:00, 19:00-24:00; Su 18:30-24:00	0
1	Mo 09:00-19:00;Tu-Fr 08:30-19:00;Sa 8:00-18:00	0
1	Mo-Th 09:00-02:00; Fr 09:00-04:00; Sa 16:30-04:00; Su 16:30-24:00	0
1	Mo-Th 07:00-23:00;Fr 07:00-24:00;Sa 00:00-24:00;Su 00:00-22:00	0
1	12:00-20:00	1
1	Mo-Th 10:30-23:00; Fr,Sa 10:30-24:00; Su 10:30-23:00	0
1	We-Su 11:00-23:00	0
1	Mo-We 08:00-23:00; Th 08:00-24:00; Fr,Sa 00:00-24:00; Su 00:00-23:00	0
1	Tu-Fr 10:00-23:00; Sa-Su 11:00-20:00	0
1	We-Mo 11:00-22:00; Tu 17:00-22:00	0
1	Mo-Th 16:00-21:30; Fr-Sa 16:00-22:00; Su 16:00-21:30	0
1	7/24 (Pickup window)	4
1	Mo-We 07:00-20:00; Th-Fr 07:00-21:00; Sa 08:00-20:00; Su 09:00-20:00	0
1	Mo,Sa 16:00-21:00; Tu-Fr 09:00-12:40,16:00-21:00	0
1	Mo-Su 10:00-15:30,18:30-22:00	0
1	Su-Th 04:00-05:00; Fr-Sa 05:00-05:00	0
1	Mo-Fr 07:00-19:00; Sa 07:00-13:00	0
1	7:00-27:00	4
1	Mo-Fr 11:00-19:00; Su 14:00-19:00	0
1	Mo-Su 11:00-20:00; Summer season	0
1	Mo-Fr 11:00-15:00, 17:00-23:00;Sa-Su 11:00-23:00	0
1	Mo-Sa 10:30-23:00; Su 11:00-23:00	0
1	Tu-Sa 11:00-15:00, 17:00-22:00; Su, PH 12:00-22:00	0
1	Mo-Th 08:30-23:00;Fr 08:30-05:00;Sa 10:00-05:00;Su 10:00-22:00	0
1	10:00-14:30, 17:00-22:30 7j/7	1
