"n_sp"	"ratio_n_sp_stot"
47978	0.092432652164783
"n_spGrp"	"ratio_n_spGrp_stot"	"ratio_n_spGrp_sp"	"o"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00-22:00; Th off; Sa 15:00-22:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"We-Su 18:00-24:00; Su 11:00-14:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	"Fr-Mo 18:00+"
1	0.000001926563262	0.000020842886323	"11:30-15:00, 17:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 07:00-10:00,11:00-14:00,17:00-01:00"
1	0.000001926563262	0.000020842886323	"May-Sep 10:00-21:00;Oct-Mar 10:00-19:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su, PH off"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-19:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-22:00;Fr-Sa 11:30-23:00;Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Lundi au samedi : 11h30 à 14h30, 18h30 à 22h30. Dimanche : 18h30 à 22h30"
1	0.000001926563262	0.000020842886323	"Du mardi au samedi : de 11h30 à 2h du matin"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-22:00;Sa-Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-15:00,17:30-23:00; Sa-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 12:00-14:00, 18:45-23:00"
1	0.000001926563262	0.000020842886323	"We-Sa 17:00-22:00;Su 11:00-22:00; Mo, Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-15:00,18:00-22:00; Su 12:00-15:00"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-22:30; Fr-Sa 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Th-Fr 17:00+; Sa,Su 11:30+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-24:00; Sa 12:00-15:00,17:00-24:00; Su 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo,Fr 11:00-15:00,17:00-22:00; Tu 11:00-21:00; We,Sa 11:00-15:00; Th 11:00-22:00; Su 10:00-14:00"
1	0.000001926563262	0.000020842886323	"Lun - sam: 11h - 14h"
1	0.000001926563262	0.000020842886323	"Mo-Su 10:00-17:00; We off; PH 10:00-17:00"
1	0.000001926563262	0.000020842886323	"11:00 - 23:00 Everyday"
1	0.000001926563262	0.000020842886323	"Sa,Su 11:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo off, Tu-Fr 11:30-22:00; Sa-Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:00-24:00; Su 10:30-22:30; PH 10:30-22:30"
1	0.000001926563262	0.000020842886323	"Tu-Sa 09:00-24:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Th,Fr 17:00+;Sa,Su 10:00+"
1	0.000001926563262	0.000020842886323	"07:00 - Midnight"
1	0.000001926563262	0.000020842886323	"We-Fr 17:00-21:00; Sa-Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Su-Th 17:00-24:00; Fr,Sa 17:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 09:00-14:00,17:30-23:30; Su 10:00-15:00"
1	0.000001926563262	0.000020842886323	"Mo,We,Th,Fr 11:00-14:00, 17:30-22:00; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Su,PH 11:30-14:30, 17:30-23:00"
1	0.000001926563262	0.000020842886323	"We-Sa 16:00+; Su,PH 12:00+"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-15:00, 18:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 1130-2300; Fr 1130-2330; Sa 1100-2330; Su 1100-2230"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Sa 11:30-14:30, 17:00-23:00; Su, PH 11:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-22:00; Fr,Sa 12:00-23:00;Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"""Apertura: domenica tutto l'anno (tranne quando la strada non è percorribile per neve); nei fine settimana in primavera ed autunno; tutti i giorni da giugno a settembre."""
1	0.000001926563262	0.000020842886323	"Mo-Su 12:00-14:30,18:30-22:00; We off; Sa 18:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-21:30; Tu off"
1	0.000001926563262	0.000020842886323	"Su 11:00-21:30;Mo-Th 11:00-15:30,16:00-21:30;Fr-Sa 11:00-15:30,16:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 10:30+; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-24:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 07:30-23:00; Fr 07:30+; Sa 09:00+; Su 09:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:45-15:00,17:00-23:45; Mo off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-24:00; Su,PH 11:00-14:30,17:00-24:00"
1	0.000001926563262	0.000020842886323	"12:00-16:00/17:00-22:00"
1	0.000001926563262	0.000020842886323	"Sa-Su 09:00-17:00; We-Fr 11:30-17:00; Fr 11:30-17:00,18:00-22:00; week 3-13 We,Th off; week 52 off; week 1 off"
1	0.000001926563262	0.000020842886323	"Mo-Su 0:00-0:00"
1	0.000001926563262	0.000020842886323	"Fr-We 12:00-15:00, 18:00+; Th off"
1	0.000001926563262	0.000020842886323	"Mo OFF; Tu-Su 11:45-20:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 19:30-21:00; Su 12:00-14:00"
1	0.000001926563262	0.000020842886323	"Jan-Dec Sa-Su, PH"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-22:00; Sa-Su 08:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo 11:00-14:00;Tu-Th 11:00-14:00, 17:00-19:30;Fr 11:00-14:00, 17:00-20:00;Sa 17:00-20:00;Su 10:00-14:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-13:30,17:00+;Sa 17:00+"
1	0.000001926563262	0.000020842886323	"We-Sa 17:00-24:00; Su 11:00-14:00"
1	0.000001926563262	0.000020842886323	"We,Th 15:00-22:00; Fr,Sa 16:00-24:00; Su 09:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-02:00, Sa 09:00-02:00, Su 09:00-00:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 15:00-23:00;Fr-Sa 10:00-24:00;Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo 11:00-22:00; Tu-Th 11:00-23:00; Fr-Sa 16:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu 17:00+; We-Sa 11:00+;Su,Ph 09:30+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-14:30,17:30-22:30; Sa 17:30-22:30"
1	0.000001926563262	0.000020842886323	"Mo 09:00-24:00; We-Su 09:00-24:00"
1	0.000001926563262	0.000020842886323	"19:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 16:00-24:00; Su off"
1	0.000001926563262	0.000020842886323	"Mo,Tu,Th,Fr,Sa,Su 10:00-22:00; We off"
1	0.000001926563262	0.000020842886323	"Mo-Su 16:30+; We off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-23:00; Su 10:30-14:30,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-21:30, Su 16:00-21:30"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Su 11:30-14:30,17:30-23:00;Sa 17:30-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 17:00-23:00; Sa,Su 11:00-14:30,17:00-23:00"
1	0.000001926563262	0.000020842886323	"http://de-de.facebook.com/pages/silos-restaurant/294216403923663?sk=info"
1	0.000001926563262	0.000020842886323	"We-Su 11:30-21:00; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-23:00; Su 11:30-23:00; Mo off; PH 11:30-23:00"
1	0.000001926563262	0.000020842886323	"We,Th 11:00-20:00; Fr,Sa 11:00-24:00; Su 11:00-19:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 10:00-23:00; Su 10:00-21:30"
1	0.000001926563262	0.000020842886323	"Mo-We 11:00-24:00; Th 11:00-01:00; Fr 11:00-02:00; Sa 12:00-02:00; Su 12:00-23:00; PH 12:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu off; We-Fr 17:00+; Sa,Su,PH 10:30+"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-0:00;Fr 11:30-02:30;Sa 11:00-02:30;Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"We-Fr 11:30+; Sa,Su 11:00+; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"1200-1500, 1800-2300"
1	0.000001926563262	0.000020842886323	"Mo-Th 07:00-21:00; Fr 07:00-22:00; Sa 07:30-22:00; Su 07:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo off;Tu off;We-Su 10:30-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-23:00; Th,Fr 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:00,17:30-21:30 open ""Küche geöffnet"" || Mo-Su 07:00-24:00 open ""Restaurant geöffnet"""
1	0.000001926563262	0.000020842886323	"Mo-We 12:00-22:00; Th-Sa 12:00-23:00; Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-14:00, 18:00-22:00; Sa off; Su 11:30-14:30"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-14:30,12:30-15:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 09:00-24:00, Su 09:00-13:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00;Fr-Sa 11:00-22:30;Su closed;"
1	0.000001926563262	0.000020842886323	"Mo,We,Th,Fr,Sa 12:00-14:00,18:00-24:00; Su 11:00-14:00,18:00-24:00; Tu off"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:30-14:00, 17:00-23:00; Sa 17:00-23:00; Su 11:30-14:00, 17:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo,Tu,Th,Fr,Sa 11:00-14:00,18:00-24:00; Su,PH 11:00-14:00,17:00-24:00; We off"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:30-22:00; Tu off; Fr,Sa 17:30-23:00; Su,PH 12:00-14:30,17:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu,We off"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-24:00; Fr-Sa 11:00-00:30; Su 11:00-23:00; Mo-Th 11:00-01:00 open ""Bar""; Fr-Sa 11:00-01:30 open ""Bar""; Su 12:00-24:00 open ""Bar"""
1	0.000001926563262	0.000020842886323	"Mo 12:00-14:00,18:00-23:00;We-Fr 12:00-14:00,18:00-23:00; Sa 18:00-23:00; Su 12:00-14:00,18:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:30-22:30; Su 11:30-14:30,17:30-22:30"
1	0.000001926563262	0.000020842886323	"Mo 11:30-14:00;Tu-Su 11:30-14:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-23:00; Tu off; Su 09:00-22:00"
1	0.000001926563262	0.000020842886323	"mo-we 16:00-23:00;th-su 10:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 09:00-04:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 10:00-22:00; Dec 24 off; Dec 31 off"
1	0.000001926563262	0.000020842886323	"We-Sa 17:00+; Su,Ph 10:00-01:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-14:30,17:30-23:30; Sa 11:00-14:30,17:30-24:00; Su,PH 11:00-23:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-23:00; Sa,Su 11:30-14:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:30-22:00; Fr,Sa 10:30-22:30; Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 17:00-22:30;Sa 16:00-22:30;Su 12:00-22:00;PH 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 07:00-22:00; Fr,Sa 07:00-23:15"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Su 16:00-00:00"
1	0.000001926563262	0.000020842886323	"11:30-14:00;17:30-24:00"
1	0.000001926563262	0.000020842886323	"Fr-Su 14:00+"
1	0.000001926563262	0.000020842886323	"Von März bis Ende Oktober 11:00 - 14:30 Uhr und 17:00 - 22:00 Uhr - In der Hauptsaison: von 11:00 - 23:00 Uhr (durchgehend warme Küche)"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-14:30,18:00-23:00; Tu off; Fr 12:00-14:30,18:00-24:00; Sa 12:00-24:00; Su 16:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-14:30, 18:00-23:30"
1	0.000001926563262	0.000020842886323	"Lunch: Mo-Fr 11:30am-2pm; Dinner: Mo-Th 5:30pm-9:30pm, Fr-Sa 5:30pm-10pm; Bar: Mo-Th 5pm-11pm, Fr-Sa 5pm-12pm"
1	0.000001926563262	0.000020842886323	"Tu-Sa 16:00-24:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00-23:00; Sa, Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 08:30-24:00; Su 10:00-22:00; Mo off ""Ruhetag"""
1	0.000001926563262	0.000020842886323	"Mo 10:00-13:00; Tu-Fr 11:00-13:00,18:00-23:00; Sa 17:30-23:00; Su off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:30+; Su 11:30+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:30-22:00; Sa,Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu 14:00-22:00;Fr-Sa 14:00-22:00;Su 11:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 09:00-21:00; Sa-Su 11:00-19:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 08:00-24:00; Tu,Th off; Su,PH 10:00-14:00 || ""nach Vereinbarung"""
1	0.000001926563262	0.000020842886323	"Tu-Sa 18:00-22:00; Su 12:00-14:30,18:00-22:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00-01:00; Sa 15:00-01:00; Su 10:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-14:00,17:30-22:00; Sa 17:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo,We-Sa 11:00-19:00; Su 13:00-19:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:30-22:00; Su 13:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-23:00; Sa 09:00-23:00; Su 09:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 08:00-23:00;Su, PH 09:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-23:00;Sa 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-22:30;Fr-Sa 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-23:00;Fr-Sa 11:30-23:30;Su 11:30-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:00-sunset,Mo off"
1	0.000001926563262	0.000020842886323	"Jul 12:00-22:00; Oct-Mar off ""rest of the year, see webpage"""
1	0.000001926563262	0.000020842886323	"Su ""and special events"""
1	0.000001926563262	0.000020842886323	"Mo-Tu,Fr-Sa 08:30-24:00; Su 11:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:30,17:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo 18:30-23:30;Tu-Sa 12:00-14:30, 18:30-23:30;Su 12:00-15:00, 19:00-22:00"
1	0.000001926563262	0.000020842886323	"Su-We 08:00-23:00;Th-Sa 08:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-14:00, 18:00-21:00;Fr-Sa 12:00-14:00, 18:00-21:30;Su 18:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-22:00; Th 11:00-23:00; Fr,Sa 11:00-24:00"
1	0.000001926563262	0.000020842886323	"We-Sa 11:30-14:00,17:30-21:30; Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	"10:30+;We off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-14:00, 17:30-23:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-14:00; We off"
1	0.000001926563262	0.000020842886323	"Tu-Fr 16:00-23:00; Sa-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-15:00, 19:30-23:00;Su 12:00-15:00"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Fr 17:30-23:00; Sa 12:00-23:00; Su 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-19:00; Sa 13:00-19:00"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-22:00;Fr-Sa 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 0800-2330; Sa-Su 0900-2330"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:00-22:00;Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Ma-Do 13:00-17:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-01:00;Su 10:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-22:00; Sa, Su, Ph 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo 16:30-22:00; Tu-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 10:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo 15:00-22:00; We-Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mar 1-Nov 1: 10:00-18:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu,Th-Sa 11:30-13:30,17:30-20:30; We off; Su 11:30-13:30"
1	0.000001926563262	0.000020842886323	"Tu-Fr 18:00-23:00; Sa 16:00-23:00; Su 11:00-13:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	"12:00-14:30,18:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-14:00,16:00+; Su 10:00-14:00"
1	0.000001926563262	0.000020842886323	"We-Su 12:00-23:00; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"Warme Küche: 12:00-14:30, 18:30-21:30"
1	0.000001926563262	0.000020842886323	"11:00-20:00; We off"
1	0.000001926563262	0.000020842886323	"Su-Th 12:00-22:30; Fr 12:00-23:30; Sa 11:30-00:00"
1	0.000001926563262	0.000020842886323	"11:30-21:00;Mo,Tu,We off"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-20:00;Sa,Su,PH 10:00-20:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 15:00-22:00, Sa 12:00-22:00, Su 15:00-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-13:30,18:00-21:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 16:00-2:30"
1	0.000001926563262	0.000020842886323	"We-Mo 16:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo,Th 15:00-22:00; Fr 15:00-22:00; Sa 11:00-24:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu off; We-Fr 15:00+; Sa 11:30+; Su 10:00-20:00; PH 10:00+"
1	0.000001926563262	0.000020842886323	"Mo-Sa 19:00-24:00; Su off"
1	0.000001926563262	0.000020842886323	"Mo,We-Sa 12:00-14:00,17:00-21:00; Su 12:00-14:00,17:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-23:00; Tu off; Sa,Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"11:30-14:30; 18:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo,Tu off; We,Th 16:00-22:00; Fr,Sa 11:30-22:00; Su 11:30-17:00"
1	0.000001926563262	0.000020842886323	"11:30-20:00, Th off"
1	0.000001926563262	0.000020842886323	"Mo,We-Fr 16:00-24:00; Sa 10:00-24:00, Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 06:30-23:00; Sa 07:00-23:00; Su 07:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:00,18:30-21:00"
1	0.000001926563262	0.000020842886323	"11:30-14:30, 17:30-23:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo off, Tu-Sa 08:00-18:00, Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	"Tu 18:00-22:30; We-Su 12:00-14:30,18:00-22:30"
1	0.000001926563262	0.000020842886323	"11:30-15.00; Mo-Sa 11:30-15:00,17:30-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:30-23:00; Su 12:00-15:00, 17:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo 10:00-14:00, 18:00-23:00; Tu off; We 18:00-23:00; Th-Sa 10:00-14:00, 18:00-23:00; Su 10:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-23:00; Fr 17:00-24:00; Su 11:30-14:00, 17:30-20:30; Sa off"
1	0.000001926563262	0.000020842886323	"Mo-Tu, Th-Sa 11:00-14:00, 17:00-23:00, We 11:00-15:00"
1	0.000001926563262	0.000020842886323	"Su-Th 12:00-23:00; Fr-Sa 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-22:00+; Sa-Su 09:00-22:00+"
1	0.000001926563262	0.000020842886323	"we-su 12:00-14:00; 18:30-21:30"
1	0.000001926563262	0.000020842886323	"Mo-We 11:00-20:00, Th-Fr 11:00-21:00, Sa-Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-We 07:00-24:00, Th 07:00-02:30, Fr 07:00-02:30, Sa 09:00-02:30, Su 09:00-12:00"
1	0.000001926563262	0.000020842886323	"Su-We 11:00-21:00;Th 11:00-21:30; Fr-Sa 11:00-22:00"
1	0.000001926563262	0.000020842886323	"08-23"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-23:00; Fr,Sa 11:30-14:30,17:00-23:00; Su 10:30-14:30,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Apr-Oct 11:00+; Nov-Mar Mo-Fr 11:00-15:00; Sa-Su,PH 11:00-17:00; We off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 16:00-23:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Th-Su nights"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-15:00;Mo-Fr 17:30-23:30;Sa,Su,PH 11:30-23:30"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:30-01:00; Su 10:00-01:00"
1	0.000001926563262	0.000020842886323	"Nov-Mar Sa,Su 11:00-17:00; Apr-Oct 11:00+"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:30-14:00, 17:30-23:00, Su 11:30-14:00, 17:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 08:00-23:00;Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	"We,Th,Fr,Sa 10:00-24:00; Su 10:00-18:00; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 10:00-23:00; Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 09:00-22:00; Tu-We off"
1	0.000001926563262	0.000020842886323	"Su || ""Oltre alla domenica, aperto tutto l'anno su prenotazione"""
1	0.000001926563262	0.000020842886323	"Dom. a Qui. das 19:00 às 24:00. Sex e Sab. das 19:00 às 01:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 17:00+; Sa, Su 13:00+; Mo off"
1	0.000001926563262	0.000020842886323	"Mo, We, Th, Fr, Sa 11:30-14:00,17:00-23:00; Su 11:00-14:30,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-22:00;Sa-Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo,We-Su 08:00+; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-We 08:00-24:00, Fr-Su 08:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-22:00; Fr-Sa 11:00-22:00; Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 17:30-23:00; Fr-Sa 17:30-24:00; Su 12:00-14:30,17:30-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 17:00-23:00;Th-Fr 12:00-14:00"
1	0.000001926563262	0.000020842886323	"Mo 10:00-14:00; Tu off; We-Su 10:00-21:00"
1	0.000001926563262	0.000020842886323	"Lu-Do 12:00-15:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th,Su 07:00-24:00; Fr,Sa 07:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 00:00-04:00,10:00-24:00"
1	0.000001926563262	0.000020842886323	"Sa-Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	"12.00-14.30 19.00-20.30 martedì chiuso"
1	0.000001926563262	0.000020842886323	"Jul-Aug"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:30-14:30,17:00-22:00; Sa-Su 12:00-15:00,17:00-22:30"
1	0.000001926563262	0.000020842886323	"Tu off; We off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-22:00; Su,PH 11:30-14:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00+;Sa-Su ""je nach Spielbetrieb"""
1	0.000001926563262	0.000020842886323	"Dec-Oct: We-Su"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-24:00; Sa,Su 11:00-24:00; PH 11:00-24:00"
1	0.000001926563262	0.000020842886323	"We, Th, Fr 18:00+; Sa, Su 12:00 - 15:00, 17:00 - 23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00+; Su 10:00-15:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 10:00-20:00; Su 09:00-18:00"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Sa 17:00+; Su,PH 11:00+"
1	0.000001926563262	0.000020842886323	"Apr-Oct 12:00-21:00"
1	0.000001926563262	0.000020842886323	"We-Su 7:00-01:00"
1	0.000001926563262	0.000020842886323	"Th-Tu 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Apr-Oct: Mo-Su 10:00-18:00; Nov-Mar: Tu-Su 10:00-17:00; Mo off"
1	0.000001926563262	0.000020842886323	"We-Su 12:00-22:00; "
1	0.000001926563262	0.000020842886323	"Th-Fr 18:00-22:00; Sa-Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Th,Fr 15:00-20:00; Sa,Su,PH 11:30-20:00"
1	0.000001926563262	0.000020842886323	"Sa-Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo, Tu, Fr 17:30-22:00; We 16:30-22:00; Th 15:00-22:00; Su 10:30-15:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-24:00;Su 12:00-14:30,17:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 15:00-17:00,18:00-21:00"
1	0.000001926563262	0.000020842886323	"We-Sa 17:00-23:00; Su 11:30-14:00,17:00-21:00"
1	0.000001926563262	0.000020842886323	"9am - 11pm Mon - Sat"
1	0.000001926563262	0.000020842886323	"Mo 15:00+; We-Su 10:00+"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-20:30; Fr-Sa 11:30-21:00; Su 11:30-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 12:00-03:00"
